day_type,guest_satisfaction_score,price_total,is_shared_room,is_superhost,is_multi_listing,is_business_listing,cleanliness_score,room_type,room_id,room_list_id
weekend,96.0,177.4069139611528,0,1,0,1,9.0,Entire home/apt,28431,50883
weekend,94.0,110.3241941892808,0,0,1,0,9.0,Private room,29111,50884
weekend,92.0,168.05740597901035,0,1,0,1,9.0,Entire home/apt,29946,50885
weekend,93.0,74.09485075847884,0,0,1,0,9.0,Entire home/apt,29112,50886
weekend,98.0,247.060748428114,0,0,0,0,10.0,Entire home/apt,29113,50887
weekend,95.0,100.97468620713836,0,0,1,0,10.0,Private room,29114,50888
weekend,100.0,162.21396349017135,0,0,0,0,10.0,Private room,29947,50889
weekend,95.0,250.33307622186385,0,0,0,1,10.0,Entire home/apt,28440,50890
weekend,97.0,240.0486174415072,0,1,1,0,10.0,Entire home/apt,29115,50891
weekend,93.0,168.05740597901035,0,0,1,0,9.0,Private room,29116,50892
weekend,96.0,170.39478297454596,0,1,0,0,10.0,Entire home/apt,29117,50893
weekend,100.0,351.3077624290022,0,1,0,0,10.0,Entire home/apt,29118,50894
weekend,98.0,144.91737372320782,0,1,1,0,10.0,Private room,29119,50895
weekend,97.0,103.0783255031204,0,0,0,0,10.0,Private room,28456,50896
weekend,100.0,215.50615898838325,0,0,0,1,10.0,Entire home/apt,29948,50897
weekend,93.0,110.3241941892808,0,0,1,0,9.0,Private room,29949,50898
weekend,98.0,166.88871748124257,0,1,0,1,10.0,Entire home/apt,28457,50899
weekend,97.0,163.38265198793914,0,1,0,0,10.0,Entire home/apt,29950,50900
weekend,90.0,146.08606222097563,0,0,0,0,9.0,Entire home/apt,28458,50901
weekend,88.0,144.91737372320782,0,0,0,0,8.0,Entire home/apt,29120,50902
weekend,93.0,308.7675011102541,0,0,1,0,9.0,Entire home/apt,29121,50903
weekend,100.0,252.67045321739943,0,1,0,0,10.0,Entire home/apt,29124,50904
weekend,87.0,177.4069139611528,0,0,0,1,9.0,Entire home/apt,29125,50905
weekend,40.0,186.52268424374168,0,0,0,1,8.0,Entire home/apt,29126,50906
weekend,92.0,186.52268424374168,0,0,0,1,8.0,Entire home/apt,29127,50907
weekend,87.0,202.88432321249093,0,0,0,1,9.0,Entire home/apt,29128,50908
weekend,95.0,98.63730921160274,0,0,1,0,10.0,Private room,28462,50909
weekend,98.0,237.9449781455251,0,1,1,0,10.0,Entire home/apt,28464,50910
weekend,76.0,266.4609774910596,0,0,1,0,8.0,Entire home/apt,29951,50911
weekend,97.0,244.4896337330248,0,1,0,0,10.0,Entire home/apt,29129,50912
weekend,90.0,892.410536895496,0,0,0,1,9.0,Entire home/apt,29130,50913
weekend,87.0,168.2911436785639,0,0,1,0,9.0,Entire home/apt,29131,50914
weekend,98.0,268.33087908748803,0,1,1,0,10.0,Entire home/apt,28472,50915
weekend,98.0,81.34071944463923,0,1,0,0,10.0,Private room,29952,50916
weekend,100.0,209.8964541990977,0,0,0,1,6.0,Entire home/apt,29132,50917
weekend,90.0,156.60425870088588,0,0,0,0,9.0,Private room,29134,50918
weekend,78.0,162.4477011897249,0,0,1,0,6.0,Entire home/apt,29135,50919
weekend,99.0,179.74429095668842,0,1,0,0,10.0,Entire home/apt,29953,50920
weekend,83.0,88.35285043124605,0,0,1,0,9.0,Private room,29954,50921
weekend,84.0,191.1974382348129,0,0,0,0,9.0,Entire home/apt,29136,50922
weekend,90.0,305.0276979173971,0,0,0,1,9.0,Entire home/apt,29137,50923
weekend,95.0,104.2470140008882,0,0,0,0,10.0,Private room,29139,50924
weekend,96.0,330.50510716873526,0,0,1,0,10.0,Entire home/apt,29140,50925
weekend,93.0,183.01661875043823,0,1,0,1,10.0,Entire home/apt,28146,50926
weekend,80.0,173.9008484678494,0,0,0,0,8.0,Entire home/apt,29141,50927
weekend,100.0,183.25035644999184,0,1,0,0,10.0,Entire home/apt,28495,50928
weekend,98.0,127.62078395624432,0,1,0,0,10.0,Entire home/apt,28499,50929
weekend,100.0,399.69146623658935,0,0,1,0,10.0,Entire home/apt,29143,50930
weekend,97.0,324.4279269803427,0,0,0,0,10.0,Entire home/apt,29144,50931
weekend,98.0,178.80934015847416,0,1,0,0,10.0,Entire home/apt,28504,50932
weekend,97.0,254.7740925133815,0,1,0,0,10.0,Entire home/apt,29145,50933
weekend,100.0,166.88871748124257,0,1,0,0,10.0,Private room,29146,50934
weekend,91.0,169.22609447677817,0,0,0,1,9.0,Entire home/apt,28509,50935
weekend,93.0,163.6163896874927,0,1,0,1,9.0,Entire home/apt,28512,50936
weekend,100.0,376.78517168034034,0,0,0,0,10.0,Entire home/apt,29147,50937
weekend,98.0,288.4323212490943,0,1,0,0,10.0,Entire home/apt,29149,50938
weekend,98.0,414.8844167075708,0,1,0,1,10.0,Entire home/apt,29955,50939
weekend,91.0,202.88432321249093,0,0,0,0,9.0,Entire home/apt,29956,50940
weekend,100.0,183.01661875043823,0,0,0,0,10.0,Entire home/apt,29150,50941
weekend,99.0,269.0320921861487,0,1,0,0,10.0,Entire home/apt,29957,50942
weekend,99.0,333.7774349624852,0,0,0,1,10.0,Entire home/apt,29151,50943
weekend,96.0,146.08606222097563,0,1,0,0,10.0,Private room,29152,50944
weekend,89.0,140.2426197321366,0,0,0,1,9.0,Private room,29153,50945
weekend,93.0,127.62078395624432,0,0,0,1,9.0,Private room,29154,50946
weekend,98.0,126.21835775892296,0,0,0,0,9.0,Private room,29155,50947
weekend,93.0,185.58773344552745,0,0,1,0,10.0,Entire home/apt,28532,50948
weekend,95.0,138.84019353481523,0,0,0,0,10.0,Entire home/apt,28538,50949
weekend,98.0,63.5766542785686,1,0,1,0,9.0,Shared room,29958,50950
weekend,93.0,189.09379893883084,0,0,0,0,9.0,Entire home/apt,29157,50951
weekend,88.0,140.94383283079728,0,0,0,1,9.0,Entire home/apt,29158,50952
weekend,100.0,115.93389897856626,0,1,0,0,10.0,Private room,29159,50953
weekend,100.0,453.2173994343548,0,0,0,0,10.0,Entire home/apt,29959,50954
weekend,94.0,228.3617324638291,0,0,0,0,10.0,Entire home/apt,29160,50955
weekend,87.0,143.51494752588647,0,0,0,0,8.0,Private room,29161,50956
weekend,87.0,318.8182221910572,0,0,0,1,9.0,Entire home/apt,29162,50957
weekend,90.0,92.56012902321017,0,0,0,0,9.0,Private room,29163,50958
weekend,86.0,231.86779795713247,0,0,1,0,8.0,Private room,29164,50959
weekend,98.0,97.46862071383494,0,0,0,0,10.0,Private room,29165,50960
weekend,96.0,405.7686464249819,0,1,0,1,10.0,Entire home/apt,29166,50961
weekend,86.0,108.92176799195944,0,0,0,1,8.0,Private room,29167,50962
weekend,89.0,92.79386672276372,0,0,0,0,7.0,Private room,29168,50963
weekend,100.0,225.0894046700793,0,1,1,0,10.0,Entire home/apt,28563,50964
weekend,100.0,185.3539957459739,0,0,0,0,10.0,Entire home/apt,29169,50965
weekend,97.0,208.72776570133,0,0,1,0,10.0,Entire home/apt,29170,50966
weekend,100.0,103.0783255031204,0,0,0,0,10.0,Private room,29172,50967
weekend,99.0,218.0772736834724,0,0,0,0,10.0,Entire home/apt,29173,50968
weekend,95.0,197.04088072365192,0,0,0,1,10.0,Entire home/apt,29174,50969
weekend,93.0,339.62087745132413,0,0,0,1,9.0,Entire home/apt,29175,50970
weekend,96.0,196.8071430240984,0,0,1,0,10.0,Entire home/apt,29176,50971
weekend,90.0,252.67045321739943,0,0,0,0,10.0,Private room,29177,50972
weekend,98.0,139.0739312343688,0,1,0,0,10.0,Private room,29178,50973
weekend,92.0,263.1886496973097,0,0,0,1,10.0,Entire home/apt,29960,50974
weekend,96.0,414.8844167075708,0,1,0,1,10.0,Entire home/apt,29179,50975
weekend,94.0,219.01222448168667,0,0,0,1,10.0,Entire home/apt,29180,50976
weekend,98.0,231.86779795713247,0,1,0,0,10.0,Entire home/apt,29182,50977
weekend,92.0,100.7409485075848,0,0,0,1,10.0,Private room,29961,50978
weekend,80.0,104.2470140008882,0,0,0,1,8.0,Private room,28581,50979
weekend,91.0,183.25035644999184,0,0,0,0,10.0,Entire home/apt,29962,50980
weekend,98.0,292.17212444195127,0,0,0,0,9.0,Entire home/apt,29963,50981
weekend,94.0,153.09819320758243,0,0,0,0,10.0,Entire home/apt,29183,50982
weekend,78.0,259.4488465044527,0,0,0,1,9.0,Entire home/apt,29184,50983
weekend,82.0,247.99569922632824,0,0,0,1,8.0,Entire home/apt,29185,50984
weekend,90.0,505.3409064347989,0,0,0,1,10.0,Entire home/apt,29187,50985
weekend,80.0,505.3409064347989,0,0,0,1,6.0,Entire home/apt,29188,50986
weekend,72.0,247.99569922632824,0,0,0,1,9.0,Entire home/apt,29189,50987
weekend,100.0,623.3784447093471,0,0,0,1,8.0,Entire home/apt,29190,50988
weekend,93.0,493.8877591566744,0,0,0,1,9.0,Entire home/apt,29191,50989
weekend,87.0,247.99569922632824,0,0,0,1,9.0,Entire home/apt,29192,50990
weekend,100.0,178.5756024589206,0,0,0,1,10.0,Private room,29193,50991
weekend,100.0,289.83474744641563,0,1,0,0,10.0,Entire home/apt,29194,50992
weekend,100.0,150.5270785124933,0,0,0,1,10.0,Private room,29195,50993
weekend,96.0,139.0739312343688,0,0,0,0,9.0,Private room,28590,50994
weekend,100.0,208.49402800177643,0,0,0,0,10.0,Entire home/apt,29199,50995
weekend,87.0,125.04966926115516,0,0,0,1,8.0,Private room,29964,50996
weekend,87.0,104.2470140008882,0,0,0,0,8.0,Private room,29200,50997
weekend,98.0,206.3903887057944,0,1,0,0,10.0,Entire home/apt,29201,50998
weekend,93.0,144.91737372320782,0,0,0,0,9.0,Entire home/apt,29202,50999
weekend,75.0,130.89311174999418,0,0,1,0,7.0,Entire home/apt,29203,51000
weekend,93.0,177.4069139611528,0,0,1,0,10.0,Entire home/apt,29204,51001
weekend,92.0,173.9008484678494,0,0,1,0,10.0,Entire home/apt,29965,51002
weekend,90.0,243.55468293481056,0,0,1,0,10.0,Entire home/apt,29966,51003
weekend,93.0,281.653927962041,0,0,1,0,9.0,Entire home/apt,29205,51004
weekend,100.0,173.9008484678494,0,0,0,0,10.0,Entire home/apt,29206,51005
weekend,92.0,308.7675011102541,0,0,1,0,9.0,Entire home/apt,29208,51006
weekend,91.0,124.1147184629409,0,0,0,0,9.0,Entire home/apt,29209,51007
weekend,100.0,133.23048874552978,0,0,1,0,10.0,Private room,29210,51008
weekend,95.0,133.23048874552978,0,0,1,0,10.0,Private room,29211,51009
weekend,100.0,208.49402800177643,0,0,0,0,10.0,Private room,29213,51010
weekend,98.0,263.1886496973097,0,0,0,0,10.0,Entire home/apt,29214,51011
weekend,93.0,303.6252717200758,0,0,0,0,9.0,Entire home/apt,29215,51012
weekend,96.0,219.01222448168667,0,0,0,1,10.0,Entire home/apt,29216,51013
weekend,99.0,115.93389897856626,0,1,1,0,10.0,Private room,29217,51014
weekend,89.0,312.039828904004,0,0,0,0,9.0,Entire home/apt,29967,51015
weekend,93.0,236.5425519482037,0,0,0,1,9.0,Entire home/apt,29218,51016
weekend,88.0,180.9129794544562,0,0,0,1,9.0,Entire home/apt,29968,51017
weekend,91.0,298.9505177290045,0,0,0,0,9.0,Private room,29219,51018
weekend,96.0,281.653927962041,0,1,1,0,10.0,Entire home/apt,28618,51019
weekend,96.0,193.3010775307949,0,1,0,0,10.0,Entire home/apt,29969,51020
weekend,99.0,173.9008484678494,0,0,0,0,10.0,Private room,29220,51021
weekend,99.0,225.0894046700793,0,1,1,0,10.0,Entire home/apt,28619,51022
weekend,90.0,133.23048874552978,0,0,1,0,9.0,Private room,29222,51023
weekend,95.0,322.3242876843606,0,1,0,1,10.0,Entire home/apt,29223,51024
weekend,100.0,136.73655423883318,0,0,0,0,10.0,Entire home/apt,29970,51025
weekend,98.0,307.13133721337914,0,1,1,0,10.0,Entire home/apt,29224,51026
weekend,85.0,249.3981254236496,0,1,0,1,10.0,Entire home/apt,29225,51027
weekend,100.0,183.01661875043823,0,0,0,1,10.0,Entire home/apt,29971,51028
weekend,100.0,113.59652198303066,0,0,1,0,10.0,Private room,28627,51029
weekend,99.0,162.21396349017135,0,1,1,0,10.0,Entire home/apt,29972,51030
weekend,95.0,176.00448776383143,0,0,1,0,9.0,Entire home/apt,29226,51031
weekend,96.0,234.20517495266813,0,0,0,0,10.0,Entire home/apt,28633,51032
weekend,100.0,324.4279269803427,0,0,0,0,9.0,Entire home/apt,29973,51033
weekend,100.0,321.62307458569995,0,0,0,0,10.0,Entire home/apt,28641,51034
weekend,90.0,212.00009349507985,0,0,0,0,9.0,Entire home/apt,29228,51035
weekend,100.0,249.3981254236496,0,0,1,0,10.0,Entire home/apt,29229,51036
weekend,90.0,106.58439099642382,0,0,1,0,9.0,Private room,29230,51037
weekend,100.0,139.0739312343688,0,0,1,0,10.0,Private room,29974,51038
weekend,93.0,156.60425870088588,0,0,0,0,9.0,Entire home/apt,29231,51039
weekend,78.0,247.99569922632824,0,0,0,1,8.0,Entire home/apt,29232,51040
weekend,100.0,131.12684944954773,0,0,0,1,10.0,Private room,29233,51041
weekend,91.0,159.87658649463572,0,0,0,0,9.0,Entire home/apt,29234,51042
weekend,100.0,191.1974382348129,0,0,1,0,10.0,Entire home/apt,29235,51043
weekend,99.0,438.49192436248046,0,1,1,0,10.0,Entire home/apt,29236,51044
weekend,99.0,196.8071430240984,0,1,1,0,10.0,Entire home/apt,29975,51045
weekend,98.0,113.8302596825842,0,1,0,0,10.0,Private room,29976,51046
weekend,100.0,177.4069139611528,0,0,0,1,10.0,Entire home/apt,29237,51047
weekend,94.0,225.79061776874,0,0,0,0,9.0,Entire home/apt,29238,51048
weekend,100.0,370.7079914919478,0,0,0,0,10.0,Entire home/apt,29239,51049
weekend,93.0,231.86779795713247,0,0,0,0,8.0,Private room,29240,51050
weekend,98.0,180.9129794544562,0,1,0,0,10.0,Entire home/apt,29241,51051
weekend,100.0,110.09045648972725,0,0,1,0,10.0,Private room,28657,51052
weekend,95.0,128.55573475445854,0,0,0,0,10.0,Private room,28660,51053
weekend,97.0,347.8016969356988,0,0,1,0,10.0,Entire home/apt,29242,51054
weekend,88.0,173.9008484678494,0,0,0,0,6.0,Entire home/apt,29243,51055
weekend,100.0,237.71124044597155,0,0,0,0,9.0,Entire home/apt,28663,51056
weekend,98.0,85.78173573615689,0,0,1,0,10.0,Private room,28664,51057
weekend,100.0,391.9781221513218,0,0,0,1,10.0,Private room,29244,51058
weekend,96.0,93.72881752097796,0,1,1,0,10.0,Private room,28665,51059
weekend,96.0,243.55468293481056,0,0,0,0,10.0,Entire home/apt,29245,51060
weekend,95.0,310.16992730757545,0,1,1,0,10.0,Entire home/apt,29246,51061
weekend,100.0,294.50950143748685,0,0,0,1,10.0,Entire home/apt,29247,51062
weekend,60.0,135.5678657410654,0,0,0,1,4.0,Private room,29248,51063
weekend,93.0,382.3948764696258,0,0,0,0,9.0,Entire home/apt,29249,51064
weekend,91.0,138.84019353481523,0,0,1,0,9.0,Private room,29250,51065
weekend,100.0,255.00783021293503,0,0,0,0,10.0,Entire home/apt,29977,51066
weekend,98.0,92.56012902321017,0,0,0,0,10.0,Private room,29978,51067
weekend,75.0,345.2305822406096,0,0,0,1,10.0,Entire home/apt,29979,51068
weekend,90.0,246.1257976298997,0,0,0,1,9.0,Entire home/apt,29980,51069
weekend,98.0,273.4731084776664,0,1,0,1,10.0,Entire home/apt,29251,51070
weekend,84.0,274.6417969754342,0,0,1,0,10.0,Entire home/apt,29252,51071
weekend,96.0,170.39478297454596,0,0,1,0,10.0,Entire home/apt,29253,51072
weekend,60.0,332.8424841642709,0,0,0,1,4.0,Entire home/apt,29981,51073
weekend,100.0,200.7806839165089,0,0,1,0,10.0,Private room,29255,51074
weekend,96.0,233.97143725311457,0,0,0,1,10.0,Entire home/apt,29982,51075
weekend,90.0,115.93389897856626,0,0,1,0,10.0,Private room,29983,51076
weekend,100.0,115.93389897856626,0,0,1,0,10.0,Private room,29256,51077
weekend,93.0,192.3661267325807,0,0,0,0,9.0,Entire home/apt,29257,51078
weekend,93.0,344.5293691419489,0,0,0,1,10.0,Entire home/apt,29258,51079
weekend,98.0,226.0243554682935,0,0,0,1,10.0,Entire home/apt,29259,51080
weekend,100.0,255.00783021293503,0,0,1,0,10.0,Entire home/apt,28735,51081
weekend,100.0,461.1644812191759,0,0,1,0,10.0,Entire home/apt,29260,51082
weekend,100.0,271.36946918168434,0,0,0,0,9.0,Entire home/apt,29261,51083
weekend,93.0,115.93389897856626,0,0,0,0,9.0,Private room,29262,51084
weekend,98.0,150.76081621204685,0,0,0,0,10.0,Private room,28740,51085
weekend,100.0,184.41904494775963,0,0,1,0,10.0,Entire home/apt,28741,51086
weekend,100.0,347.8016969356988,0,0,0,0,10.0,Private room,29263,51087
weekend,98.0,141.41130822990442,0,0,1,0,10.0,Entire home/apt,28744,51088
weekend,83.0,252.67045321739943,0,0,0,1,8.0,Entire home/apt,29265,51089
weekend,96.0,153.09819320758243,0,1,0,1,10.0,Entire home/apt,28758,51090
weekend,88.0,121.77734146740528,0,1,0,0,9.0,Entire home/apt,29984,51091
weekend,98.0,153.09819320758243,0,1,0,1,9.0,Entire home/apt,28760,51092
weekend,100.0,255.00783021293503,0,0,0,0,10.0,Entire home/apt,28766,51093
weekend,98.0,217.84353598391883,0,0,1,0,10.0,Entire home/apt,29266,51094
weekend,100.0,139.0739312343688,0,0,0,0,10.0,Private room,29267,51095
weekend,80.0,133.23048874552978,0,0,1,0,8.0,Entire home/apt,29268,51096
weekend,95.0,165.72002898347475,0,0,0,0,10.0,Entire home/apt,29269,51097
weekend,100.0,191.1974382348129,0,0,0,0,10.0,Entire home/apt,29985,51098
weekend,100.0,167.12245518079612,0,0,1,0,10.0,Private room,28775,51099
weekend,100.0,136.73655423883318,0,0,0,0,10.0,Private room,29270,51100
weekend,90.0,131.12684944954773,0,0,1,0,8.0,Private room,29271,51101
weekend,91.0,114.76521048079846,0,0,0,0,8.0,Private room,29272,51102
weekend,80.0,133.23048874552978,0,0,0,0,10.0,Private room,29273,51103
weekend,100.0,440.3618259589089,0,0,1,0,10.0,Entire home/apt,29631,51104
weekend,95.0,97.46862071383494,0,0,1,0,9.0,Private room,29986,51105
weekend,98.0,104.2470140008882,0,0,1,0,10.0,Private room,29987,51106
weekend,96.0,104.2470140008882,0,0,1,0,10.0,Private room,29988,51107
weekend,100.0,104.2470140008882,0,0,1,0,10.0,Private room,28799,51108
weekend,100.0,249.16438772409603,0,1,0,1,10.0,Entire home/apt,29274,51109
weekend,100.0,115.93389897856626,0,0,0,0,9.0,Private room,29462,51110
weekend,96.0,191.43117593436645,0,1,0,0,10.0,Entire home/apt,29989,51111
weekend,100.0,173.9008484678494,0,0,0,1,10.0,Entire home/apt,28807,51112
weekend,80.0,81.34071944463923,0,0,1,0,8.0,Private room,29275,51113
weekend,100.0,144.91737372320782,0,0,0,0,10.0,Entire home/apt,29590,51114
weekend,100.0,151.9295047098147,0,0,0,0,10.0,Entire home/apt,28825,51115
weekend,100.0,189.09379893883084,0,0,0,0,10.0,Entire home/apt,29276,51116
weekend,100.0,98.63730921160274,0,0,0,0,10.0,Private room,29990,51117
weekend,100.0,159.87658649463572,0,0,1,0,10.0,Entire home/apt,28833,51118
weekend,100.0,120.60865296963748,0,0,1,0,10.0,Entire home/apt,28835,51119
weekend,100.0,307.3650749129327,0,0,0,0,10.0,Entire home/apt,29277,51120
weekend,100.0,880.9573896173714,0,0,0,0,10.0,Entire home/apt,29278,51121
weekend,80.0,271.1357314821308,0,0,1,0,9.0,Entire home/apt,29279,51122
weekend,91.0,182.081667952224,0,0,1,0,9.0,Private room,29280,51123
weekend,91.0,173.9008484678494,0,0,0,1,10.0,Entire home/apt,29281,51124
weekend,95.0,162.21396349017135,0,0,0,0,10.0,Entire home/apt,29991,51125
weekend,93.0,162.21396349017135,0,0,1,0,10.0,Private room,29282,51126
weekend,93.0,565.4114952200641,0,0,1,0,9.0,Entire home/apt,29992,51127
weekend,85.0,279.550288666059,0,0,0,1,9.0,Entire home/apt,29283,51128
weekend,93.0,127.62078395624432,0,0,0,0,9.0,Entire home/apt,29284,51129
weekend,100.0,220.1809129794545,0,0,0,0,10.0,Private room,29285,51130
weekend,100.0,133.23048874552978,0,0,0,0,10.0,Private room,29993,51131
weekend,96.0,173.9008484678494,0,0,0,1,10.0,Entire home/apt,28858,51132
weekend,100.0,129.72442325222636,0,1,0,0,10.0,Private room,28860,51133
weekend,95.0,244.4896337330248,0,0,0,0,9.0,Entire home/apt,29286,51134
weekend,80.0,249.16438772409603,0,0,0,1,9.0,Entire home/apt,29287,51135
weekend,98.0,219.01222448168667,0,0,0,0,10.0,Entire home/apt,29288,51136
weekend,98.0,185.58773344552745,0,0,0,0,10.0,Private room,29292,51137
weekend,93.0,229.29668326204336,0,0,0,1,9.0,Entire home/apt,29294,51138
weekend,95.0,214.57120819016905,0,1,1,0,10.0,Entire home/apt,28956,51139
weekend,88.0,240.9835682397214,0,0,0,0,7.0,Entire home/apt,29295,51140
weekend,95.0,231.86779795713247,0,0,1,0,10.0,Private room,29296,51141
weekend,98.0,229.5304209615969,0,0,0,0,10.0,Entire home/apt,29994,51142
weekend,100.0,133.23048874552978,0,0,0,0,10.0,Private room,29298,51143
weekend,87.0,176.238225463385,0,0,0,1,9.0,Entire home/apt,29299,51144
weekend,95.0,399.9252039361429,0,0,1,0,10.0,Entire home/apt,29995,51145
weekend,70.0,265.5260266928453,0,0,0,1,10.0,Entire home/apt,29300,51146
weekend,95.0,150.5270785124933,0,0,0,1,10.0,Private room,29301,51147
weekend,90.0,243.55468293481056,0,0,0,0,10.0,Entire home/apt,29302,51148
weekend,97.0,185.58773344552745,0,1,0,0,10.0,Entire home/apt,29303,51149
weekend,93.0,156.60425870088588,0,0,0,0,9.0,Private room,29304,51150
weekend,81.0,191.1974382348129,0,0,1,0,9.0,Entire home/apt,29305,51151
weekend,99.0,113.8302596825842,0,0,1,0,10.0,Private room,28898,51152
weekend,97.0,209.8964541990977,0,1,1,0,10.0,Entire home/apt,29306,51153
weekend,97.0,247.99569922632824,0,1,1,0,10.0,Entire home/apt,29996,51154
weekend,95.0,382.3948764696258,0,0,0,1,10.0,Entire home/apt,29997,51155
weekend,98.0,347.8016969356988,0,0,0,0,10.0,Entire home/apt,29307,51156
weekend,88.0,287.2636327513265,0,0,0,1,9.0,Entire home/apt,29308,51157
weekend,91.0,287.2636327513265,0,0,0,1,10.0,Entire home/apt,29309,51158
weekend,94.0,220.1809129794545,0,0,0,0,9.0,Entire home/apt,29310,51159
weekend,100.0,382.3948764696258,0,1,1,0,10.0,Entire home/apt,29311,51160
weekend,95.0,111.25914498749503,0,1,0,0,10.0,Private room,28921,51161
weekend,99.0,261.78622349998835,0,0,0,0,10.0,Entire home/apt,29312,51162
weekend,97.0,722.0157539209499,0,1,0,0,10.0,Entire home/apt,29313,51163
weekend,98.0,167.12245518079612,0,0,1,0,10.0,Private room,29314,51164
weekend,100.0,185.58773344552745,0,0,0,0,10.0,Entire home/apt,29998,51165
weekend,94.0,242.3859944370428,0,0,0,1,9.0,Entire home/apt,29315,51166
weekend,100.0,242.3859944370428,0,0,0,1,10.0,Entire home/apt,29316,51167
weekend,100.0,288.66605894864784,0,0,0,1,10.0,Entire home/apt,29999,51168
weekend,80.0,311.8060912044504,0,0,0,1,10.0,Entire home/apt,29317,51169
weekend,93.0,208.72776570133,0,1,0,0,9.0,Entire home/apt,28929,51170
weekend,83.0,272.5381576794521,0,0,0,1,10.0,Entire home/apt,29318,51171
weekend,100.0,134.39917724329757,0,0,0,1,10.0,Private room,29319,51172
weekend,96.0,196.8071430240984,0,1,0,0,10.0,Entire home/apt,30000,51173
weekend,94.0,322.3242876843606,0,0,1,0,10.0,Private room,29320,51174
weekend,95.0,208.49402800177643,0,0,1,0,10.0,Entire home/apt,30001,51175
weekend,98.0,204.987962508473,0,1,0,0,10.0,Entire home/apt,28947,51176
weekend,99.0,221.58333917677584,0,1,1,0,10.0,Entire home/apt,30002,51177
weekend,95.0,280.4852394642732,0,1,0,1,10.0,Entire home/apt,29324,51178
weekend,98.0,301.5216324240937,0,1,0,1,10.0,Entire home/apt,29325,51179
weekend,95.0,208.72776570133,0,0,0,0,10.0,Private room,29326,51180
weekend,97.0,235.37386345043592,0,1,1,0,10.0,Entire home/apt,28052,51181
weekend,92.0,206.624126405348,0,0,0,1,9.0,Entire home/apt,30003,51182
weekend,88.0,155.43557020311806,0,0,1,0,10.0,Private room,28059,51183
weekend,99.0,440.3618259589089,0,1,0,0,10.0,Entire home/apt,29328,51184
weekend,90.0,157.5392094991001,0,1,1,0,9.0,Entire home/apt,29329,51185
weekend,97.0,440.3618259589089,0,1,1,0,10.0,Entire home/apt,29331,51186
weekend,95.0,255.00783021293503,0,0,0,0,10.0,Entire home/apt,29332,51187
weekend,96.0,223.6869784727579,0,1,1,0,10.0,Private room,29333,51188
weekend,97.0,245.8920599303462,0,1,0,1,10.0,Private room,29334,51189
weekend,93.0,258.2801580066849,0,0,0,1,9.0,Entire home/apt,29335,51190
weekend,99.0,197.04088072365192,0,0,0,0,10.0,Entire home/apt,29646,51191
weekend,97.0,329.3364186709675,0,1,0,0,10.0,Entire home/apt,29336,51192
weekend,76.0,111.25914498749503,0,0,0,1,8.0,Private room,30004,51193
weekend,92.0,169.22609447677817,0,0,0,0,8.0,Entire home/apt,30005,51194
weekend,96.0,329.1026809714139,0,0,0,0,9.0,Entire home/apt,29338,51195
weekend,95.0,247.060748428114,0,0,0,0,9.0,Entire home/apt,29339,51196
weekend,96.0,255.00783021293503,0,0,0,1,10.0,Entire home/apt,28093,51197
weekend,94.0,183.01661875043823,0,0,0,0,10.0,Entire home/apt,29341,51198
weekend,76.0,148.42343921651124,1,0,0,1,6.0,Shared room,29342,51199
weekend,91.0,229.29668326204336,0,0,1,0,10.0,Entire home/apt,29343,51200
weekend,98.0,173.9008484678494,0,0,0,0,10.0,Entire home/apt,30006,51201
weekend,93.0,154.26688170535027,0,1,0,0,9.0,Entire home/apt,28106,51202
weekend,94.0,104.2470140008882,0,0,0,0,9.0,Private room,28116,51203
weekend,96.0,220.1809129794545,0,1,0,0,9.0,Entire home/apt,28117,51204
weekend,99.0,281.42019026248744,0,1,0,1,10.0,Entire home/apt,29502,51205
weekend,95.0,262.95491199775614,0,0,0,1,9.0,Entire home/apt,30007,51206
weekend,91.0,254.7740925133815,0,0,0,0,9.0,Entire home/apt,29344,51207
weekend,94.0,237.71124044597155,0,1,0,1,10.0,Entire home/apt,29345,51208
weekend,94.0,221.58333917677584,0,1,0,1,9.0,Entire home/apt,29346,51209
weekend,98.0,185.58773344552745,0,1,0,0,10.0,Entire home/apt,30008,51210
weekend,94.0,230.6991094593647,0,0,0,1,9.0,Entire home/apt,29348,51211
weekend,93.0,341.95825444685977,0,0,0,1,9.0,Entire home/apt,29350,51212
weekend,96.0,231.86779795713247,0,1,1,0,10.0,Entire home/apt,29351,51213
weekend,93.0,296.6131407334689,0,0,1,0,9.0,Entire home/apt,29352,51214
weekend,96.0,170.39478297454596,0,1,0,1,10.0,Entire home/apt,30009,51215
weekend,97.0,164.55134048570696,0,1,1,0,10.0,Entire home/apt,29354,51216
weekend,92.0,231.86779795713247,0,0,0,1,9.0,Entire home/apt,29355,51217
weekend,100.0,185.3539957459739,0,1,1,0,10.0,Private room,30010,51218
weekend,100.0,544.8425776593507,0,0,0,0,10.0,Entire home/apt,29356,51219
weekend,100.0,261.78622349998835,0,1,0,0,10.0,Entire home/apt,30011,51220
weekend,84.0,217.84353598391883,0,0,0,1,9.0,Entire home/apt,29357,51221
weekend,70.0,249.16438772409603,0,0,0,1,8.0,Entire home/apt,29357,51222
weekend,93.0,250.5668139214174,0,0,0,0,10.0,Entire home/apt,29358,51223
